nom_prot regne type milieu
AT1G65484_81_residues_endo._reticulum m 484 l 
AT2G13542_77_residues_endo._reticulum m 542 l 
AT3G13275_70_residues_endo._reticulum m 275 l 
AT3G01328_105_residues_endo._reticulum m 328 l 
AT5G53650_73_residues_endo._reticulum m 650 l 
AT2G05380_117_residues_endo._reticulum m 380 l 
AT2G45450_137_residues_endo._reticulum m 450 l 
AT1G28305_138_residues_endo._reticulum m 305 l 
AT5G26080_142_residues_endo._reticulum m 080 l 
AT5G38435_133_residues_endo._reticulum m 435 l 
AT3G53070_106_residues_endo._reticulum m 070 l 
AT4G04030_129_residues_endo._reticulum m 030 l 
AT2G19000_126_residues_endo._reticulum m 000 l 
AT5G32619_92_residues_endo._reticulum m 619 l 
AT2G31945_96_residues_endo._reticulum m 945 l 
AT5G54855_147_residues_endo._reticulum m 855 l 
AT2G18370_117_residues_endo._reticulum m 370 l 
AT1G16022_123_residues_endo._reticulum m 022 l 
AT5G58412_79_residues_endo._reticulum m 412 l 
AT1G10717_91_residues_endo._reticulum m 717 l 
AT2G25344_80_residues_endo._reticulum m 344 l 
AT1G64195_73_residues_endo._reticulum m 195 l 
ATMG01150_107_residues_endo._reticulum m 150 l 
AT5G10310_123_residues_endo._reticulum m 310 l 
AT3G07450_107_residues_endo._reticulum m 450 l 
AT4G07868_79_residues_endo._reticulum m 868 l 
AT5G23903_142_residues_endo._reticulum m 903 l 
AT5G44575_73_residues_endo._reticulum m 575 l 
AT2G26020_81_residues_endo._reticulum m 020 l 
AT2G34925_89_residues_endo._reticulum m 925 l 
AT1G10030_130_residues_endo._reticulum m 030 l 
AT2G03931_76_residues_endo._reticulum m 931 l 
AT2G04425_102_residues_endo._reticulum m 425 l 
AT3G52105_71_residues_endo._reticulum m 105 l 
AT1G51930_133_residues_endo._reticulum m 930 l 
AT1G60625_82_residues_endo._reticulum m 625 l 
AT5G44574_107_residues_endo._reticulum m 574 l 
AT4G13950_114_residues_endo._reticulum m 950 l 
AT4G01575_145_residues_endo._reticulum m 575 l 
AT1G66852_111_residues_endo._reticulum m 852 l 
AT5G59305_77_residues_endo._reticulum m 305 l 
AT1G54445_79_residues_endo._reticulum m 445 l 
AT1G63522_64_residues_endo._reticulum m 522 l 
AT5G33355_81_residues_endo._reticulum m 355 l 
AT1G77370_131_residues_endo._reticulum m 370 l 
AT1G12663_116_residues_endo._reticulum m 663 l 
AT3G49307_77_residues_endo._reticulum m 307 l 
AT1G12310_149_residues_endo._reticulum m 310 l 
AT5G48595_99_residues_endo._reticulum m 595 l 
AT1G19610_79_residues_endo._reticulum m 610 l 
AT3G61182_77_residues_endo._reticulum m 182 l 
AT2G20605_81_residues_endo._reticulum m 605 l 
AT3G27835_80_residues_endo._reticulum m 835 l 
AT4G20150_82_residues_endo._reticulum m 150 l 
AT3G52130_126_residues_endo._reticulum m 130 l 
AT3G04735_106_residues_endo._reticulum m 735 l 
AT3G59930_81_residues_endo._reticulum m 930 l 
AT5G64310_132_residues_endo._reticulum m 310 l 
AT3G06090_80_residues_endo._reticulum m 090 l 
AT3G01331_100_residues_endo._reticulum m 331 l 
AT1G24145_129_residues_endo._reticulum m 145 l 
AT1G73780_99_residues_endo._reticulum m 780 l 
AT5G52605_91_residues_endo._reticulum m 605 l 
AT5G08055_82_residues_endo._reticulum m 055 l 
AT2G24880_103_residues_endo._reticulum m 880 l 
AT2G22805_87_residues_endo._reticulum m 805 l 
AT1G77525_80_residues_endo._reticulum m 525 l 
AT4G28085_85_residues_endo._reticulum m 085 l 
AT2G14378_121_residues_endo._reticulum m 378 l 
ATMG01300_137_residues_endo._reticulum m 300 l 
AT4G38080_129_residues_endo._reticulum m 080 l 
AT5G34883_116_residues_endo._reticulum m 883 l 
ATMG00120_144_residues_endo._reticulum m 120 l 
AT1G06135_70_residues_endo._reticulum m 135 l 
AT5G43695_74_residues_endo._reticulum m 695 l 
AT5G38378_88_residues_endo._reticulum m 378 l 
AT5G59845_90_residues_endo._reticulum m 845 l 
AT3G25573_64_residues_endo._reticulum m 573 l 
AT4G00165_129_residues_endo._reticulum m 165 l 
AT5G58650_76_residues_endo._reticulum m 650 l 
AT5G36805_88_residues_endo._reticulum m 805 l 
AT2G20619_67_residues_endo._reticulum m 619 l 
AT2G40995_82_residues_endo._reticulum m 995 l 
AT5G48543_90_residues_endo._reticulum m 543 l 
AT4G22115_87_residues_endo._reticulum m 115 l 
AT1G10745_83_residues_endo._reticulum m 745 l 
AT2G32835_96_residues_endo._reticulum m 835 l 
AT1G27135_89_residues_endo._reticulum m 135 l 
AT1G68905_96_residues_endo._reticulum m 905 l 
AT1G65490_89_residues_endo._reticulum m 490 l 
AT5G14345_146_residues_endo._reticulum m 345 l 
AT2G23755_151_residues_endo._reticulum m 755 l 
AT5G63230_112_residues_endo._reticulum m 230 l 
AT5G50175_113_residues_endo._reticulum m 175 l 
AT5G63240_130_residues_endo._reticulum m 240 l 
AT5G26070_103_residues_endo._reticulum m 070 l 
AT4G38092_131_residues_endo._reticulum m 092 l 
AT2G33130_104_residues_endo._reticulum m 130 l 
AT1G56418_80_residues_endo._reticulum m 418 l 
AT4G14010_118_residues_endo._reticulum m 010 l 
AT1G35430_124_residues_endo._reticulum m 430 l 
AT3G23805_119_residues_endo._reticulum m 805 l 
AT4G22610_123_residues_endo._reticulum m 610 l 
AT3G47295_72_residues_endo._reticulum m 295 l 
AT1G70949_88_residues_endo._reticulum m 949 l 
AT5G36500_119_residues_endo._reticulum m 500 l 
AT3G22210_70_residues_endo._reticulum m 210 l 
AT4G09153_77_residues_endo._reticulum m 153 l 
AT3G48205_99_residues_endo._reticulum m 205 l 
AT4G15733_87_residues_endo._reticulum m 733 l 
AT5G44540_120_residues_endo._reticulum m 540 l 
AT3G48209_68_residues_endo._reticulum m 209 l 
AT4G10280_141_residues_endo._reticulum m 280 l 
AT5G42955_127_residues_endo._reticulum m 955 l 
AT3G24225_75_residues_endo._reticulum m 225 l 
AT5G36400_119_residues_endo._reticulum m 400 l 
AT2G33233_81_residues_endo._reticulum m 233 l 
AT3G06985_71_residues_endo._reticulum m 985 l 
AT5G14380_151_residues_endo._reticulum m 380 l 
AT5G17610_122_residues_endo._reticulum m 610 l 
AT1G14455_98_residues_endo._reticulum m 455 l 
AT1G34860_93_residues_endo._reticulum m 860 l 
AT3G50925_91_residues_endo._reticulum m 925 l 
AT3G29152_105_residues_endo._reticulum m 152 l 
AT1G43666_97_residues_endo._reticulum m 666 l 
AT3G43505_77_residues_endo._reticulum m 505 l 
AT1G09625_75_residues_endo._reticulum m 625 l 
AT1G69320_108_residues_endo._reticulum m 320 l 
AT5G42242_121_residues_endo._reticulum m 242 l 
AT4G24975_136_residues_endo._reticulum m 975 l 
AT3G30383_116_residues_endo._reticulum m 383 l 
AT1G13608_79_residues_endo._reticulum m 608 l 
AT5G47077_76_residues_endo._reticulum m 077 l 
AT1G07747_96_residues_endo._reticulum m 747 l 
AT3G43083_79_residues_endo._reticulum m 083 l 
AT3G10185_104_residues_endo._reticulum m 185 l 
AT5G44420_81_residues_endo._reticulum m 420 l 
AT3G17155_81_residues_endo._reticulum m 155 l 
AT2G20618_82_residues_endo._reticulum m 618 l 
AT1G73165_75_residues_endo._reticulum m 165 l 
AT1G08695_89_residues_endo._reticulum m 695 l 
AT2G02100_78_residues_endo._reticulum m 100 l 
AT1G12660_138_residues_endo._reticulum m 660 l 
AT2G21465_81_residues_endo._reticulum m 465 l 
AT2G32785_72_residues_endo._reticulum m 785 l 
AT1G29290_108_residues_endo._reticulum m 290 l 
AT5G55410_111_residues_endo._reticulum m 410 l 
AT5G44582_93_residues_endo._reticulum m 582 l 
AT5G36470_119_residues_endo._reticulum m 470 l 
AT1G34245_121_residues_endo._reticulum m 245 l 
AT1G28306_138_residues_endo._reticulum m 306 l 
AT5G36440_119_residues_endo._reticulum m 440 l 
AT3G20993_78_residues_endo._reticulum m 993 l 
AT3G26880_134_residues_endo._reticulum m 880 l 
AT1G30972_80_residues_endo._reticulum m 972 l 
AT2G07692_137_residues_endo._reticulum m 692 l 
AT5G01015_105_residues_endo._reticulum m 015 l 
AT5G42530_72_residues_endo._reticulum m 530 l 
AT2G22510_125_residues_endo._reticulum m 510 l 
AT2G20562_74_residues_endo._reticulum m 562 l 
AT3G13175_107_residues_endo._reticulum m 175 l 
AT4G07515_104_residues_endo._reticulum m 515 l 
AT4G15953_108_residues_endo._reticulum m 953 l 
AT5G60805_107_residues_endo._reticulum m 805 l 
AT4G30064_79_residues_endo._reticulum m 064 l 
AT3G01329_102_residues_endo._reticulum m 329 l 
AT4G14272_94_residues_endo._reticulum m 272 l 
AT1G34930_93_residues_endo._reticulum m 930 l 
AT3G42473_78_residues_endo._reticulum m 473 l 
AT3G26110_129_residues_endo._reticulum m 110 l 
AT4G00860_81_residues_endo._reticulum m 860 l 
AT3G24068_134_residues_endo._reticulum m 068 l 
AT3G44428_111_residues_endo._reticulum m 428 l 
AT4G10457_93_residues_endo._reticulum m 457 l 
AT5G63087_75_residues_endo._reticulum m 087 l 
AT5G42232_82_residues_endo._reticulum m 232 l 
AT1G34640_111_residues_endo._reticulum m 640 l 
AT2G43530_86_residues_endo._reticulum m 530 l 
AT3G07380_103_residues_endo._reticulum m 380 l 
AT2G31953_87_residues_endo._reticulum m 953 l 
AT2G31345_71_residues_endo._reticulum m 345 l 
AT1G48440_130_residues_endo._reticulum m 440 l 
AT3G44590_112_residues_endo._reticulum m 590 l 
AT5G51451_89_residues_endo._reticulum m 451 l 
AT2G28405_84_residues_endo._reticulum m 405 l 
AT4G26710_71_residues_endo._reticulum m 710 l 
AT1G78520_116_residues_endo._reticulum m 520 l 
AT1G13605_104_residues_endo._reticulum m 605 l 
AT4G28160_112_residues_endo._reticulum m 160 l 
AT3G48140_89_residues_endo._reticulum m 140 l 
AT1G71235_149_residues_endo._reticulum m 235 l 
AT1G69825_74_residues_endo._reticulum m 825 l 
AT2G35765_74_residues_endo._reticulum m 765 l 
AT5G34905_116_residues_endo._reticulum m 905 l 
AT1G32280_113_residues_endo._reticulum m 280 l 
AT3G22580_128_residues_endo._reticulum m 580 l 
AT4G14723_110_residues_endo._reticulum m 723 l 
AT2G27330_117_residues_endo._reticulum m 330 l 
AT5G50423_102_residues_endo._reticulum m 423 l 
AT1G34792_93_residues_endo._reticulum m 792 l 
AT4G33355_120_residues_endo._reticulum m 355 l 
AT3G06360_126_residues_endo._reticulum m 360 l 
AT1G52180_125_residues_endo._reticulum m 180 l 
AT1G58248_92_residues_endo._reticulum m 248 l 
AT1G58225_144_residues_endo._reticulum m 225 l 
AT3G20997_77_residues_endo._reticulum m 997 l 
AT2G02850_130_residues_endo._reticulum m 850 l 
AT4G22235_92_residues_endo._reticulum m 235 l 
AT5G64820_146_residues_endo._reticulum m 820 l 
AT1G18486_119_residues_endo._reticulum m 486 l 
AT2G16385_84_residues_endo._reticulum m 385 l 
AT3G26740_142_residues_endo._reticulum m 740 l 
AT4G19038_85_residues_endo._reticulum m 038 l 
AT3G48208_90_residues_endo._reticulum m 208 l 
AT5G44585_79_residues_endo._reticulum m 585 l 
AT2G24615_85_residues_endo._reticulum m 615 l 
AT1G59885_130_residues_endo._reticulum m 885 l 
AT2G24040_76_residues_endo._reticulum m 040 l 
AT1G02900_121_residues_endo._reticulum m 900 l 
AT1G01305_142_residues_endo._reticulum m 305 l 
AT5G06265_107_residues_endo._reticulum m 265 l 
AT1G13609_79_residues_endo._reticulum m 609 l 
AT1G06010_79_residues_endo._reticulum m 010 l 
AT1G12672_105_residues_endo._reticulum m 672 l 
AT5G18403_88_residues_endo._reticulum m 403 l 
AT5G18850_100_residues_endo._reticulum m 850 l 
AT5G24155_122_residues_endo._reticulum m 155 l 
AT4G09600_100_residues_endo._reticulum m 600 l 
AT4G16165_112_residues_endo._reticulum m 165 l 
AT5G17870_107_residues_endo._reticulum m 870 l 
AT2G15170_103_residues_endo._reticulum m 170 l 
AT3G45285_112_residues_endo._reticulum m 285 l 
AT3G05727_81_residues_endo._reticulum m 727 l 
AT2G43510_90_residues_endo._reticulum m 510 l 
AT1G02813_150_residues_endo._reticulum m 813 l 
AT2G14365_77_residues_endo._reticulum m 365 l 
AT1G59835_127_residues_endo._reticulum m 835 l 
AT3G30385_116_residues_endo._reticulum m 385 l 
AT1G62080_151_residues_endo._reticulum m 080 l 
AT1G49435_72_residues_endo._reticulum m 435 l 
AT5G44570_141_residues_endo._reticulum m 570 l 
AT5G03460_90_residues_endo._reticulum m 460 l 
AT1G26600_121_residues_endo._reticulum m 600 l 
AT2G07776_110_residues_endo._reticulum m 776 l 
AT2G25312_112_residues_endo._reticulum m 312 l 
AT4G09464_117_residues_endo._reticulum m 464 l 
AT4G24974_133_residues_endo._reticulum m 974 l 
AT3G22820_108_residues_endo._reticulum m 820 l 
AT4G09647_82_residues_endo._reticulum m 647 l 
AT3G24510_87_residues_endo._reticulum m 510 l 
AT5G24105_64_residues_endo._reticulum m 105 l 
AT4G09795_78_residues_endo._reticulum m 795 l 
AT4G27657_63_residues_endo._reticulum m 657 l 
AT2G38540_119_residues_endo._reticulum m 540 l 
AT5G36340_116_residues_endo._reticulum m 340 l 
AT1G23040_145_residues_endo._reticulum m 040 l 
AT1G64107_92_residues_endo._reticulum m 107 l 
AT5G48515_92_residues_endo._reticulum m 515 l 
AT4G22230_93_residues_endo._reticulum m 230 l 
AT1G22885_70_residues_endo._reticulum m 885 l 
AT1G80133_100_residues_endo._reticulum m 133 l 
AT5G36390_119_residues_endo._reticulum m 390 l 
AT1G58245_87_residues_endo._reticulum m 245 l 
AT5G24313_82_residues_endo._reticulum m 313 l 
AT2G20070_90_residues_endo._reticulum m 070 l 
AT2G04378_147_residues_endo._reticulum m 378 l 
AT2G29045_79_residues_endo._reticulum m 045 l 
AT4G32110_125_residues_endo._reticulum m 110 l 
AT2G17723_89_residues_endo._reticulum m 723 l 
AT5G36330_123_residues_endo._reticulum m 330 l 
AT2G03932_91_residues_endo._reticulum m 932 l 
AT5G60000_150_residues_endo._reticulum m 000 l 
AT1G51920_79_residues_endo._reticulum m 920 l 
AT2G43520_91_residues_endo._reticulum m 520 l 
AT2G16505_78_residues_endo._reticulum m 505 l 
AT1G72060_82_residues_endo._reticulum m 060 l 
AT5G42797_82_residues_endo._reticulum m 797 l 
AT2G27315_121_residues_endo._reticulum m 315 l 
AT1G44990_75_residues_endo._reticulum m 990 l 
AT4G09462_115_residues_endo._reticulum m 462 l 
AT3G02242_112_residues_endo._reticulum m 242 l 
AT4G28460_73_residues_endo._reticulum m 460 l 
AT3G28190_113_residues_endo._reticulum m 190 l 
AT3G04903_88_residues_endo._reticulum m 903 l 
AT3G61175_78_residues_endo._reticulum m 175 l 
AT5G34881_116_residues_endo._reticulum m 881 l 
AT2G04046_111_residues_endo._reticulum m 046 l 
AT2G15318_90_residues_endo._reticulum m 318 l 
ATMG00530_110_residues_endo._reticulum m 530 l 
AT5G38170_104_residues_endo._reticulum m 170 l 
AT2G04034_93_residues_endo._reticulum m 034 l 
AT3G01185_149_residues_endo._reticulum m 185 l 
AT5G07230_92_residues_endo._reticulum m 230 l 
AT2G22155_102_residues_endo._reticulum m 155 l 
AT2G31082_87_residues_endo._reticulum m 082 l 
AT1G73607_88_residues_endo._reticulum m 607 l 
AT5G60945_113_residues_endo._reticulum m 945 l 
AT3G03828_79_residues_endo._reticulum m 828 l 
AT5G05300_103_residues_endo._reticulum m 300 l 
AT5G52975_122_residues_endo._reticulum m 975 l 
AT1G10747_84_residues_endo._reticulum m 747 l 
AT5G63063_77_residues_endo._reticulum m 063 l 
AT1G56233_88_residues_endo._reticulum m 233 l 
AT1G34815_93_residues_endo._reticulum m 815 l 
AT5G48605_92_residues_endo._reticulum m 605 l 
AT5G36490_119_residues_endo._reticulum m 490 l 
AT1G66870_112_residues_endo._reticulum m 870 l 
AT1G74458_95_residues_endo._reticulum m 458 l 
AT5G60810_117_residues_endo._reticulum m 810 l 
AT5G53710_115_residues_endo._reticulum m 710 l 
AT2G31957_83_residues_endo._reticulum m 957 l 
AT2G05500_89_residues_endo._reticulum m 500 l 
AT5G26692_82_residues_endo._reticulum m 692 l 
AT5G64667_96_residues_endo._reticulum m 667 l 
AT1G22890_74_residues_endo._reticulum m 890 l 
AT5G12880_74_residues_endo._reticulum m 880 l 
AT3G30725_112_residues_endo._reticulum m 725 l 
AT3G44716_146_residues_endo._reticulum m 716 l 
AT3G24465_88_residues_endo._reticulum m 465 l 
AT4G37290_85_residues_endo._reticulum m 290 l 
ATCG00300_63_residues_endo._reticulum m 300 l 
AT2G31710_106_residues_endo._reticulum m 710 l 
AT4G00305_127_residues_endo._reticulum m 305 l 
AT1G65500_87_residues_endo._reticulum m 500 l 
AT3G47510_86_residues_endo._reticulum m 510 l 
AT5G35405_150_residues_endo._reticulum m 405 l 
AT3G01950_71_residues_endo._reticulum m 950 l 
AT1G71950_137_residues_endo._reticulum m 950 l 
AT2G01175_63_residues_endo._reticulum m 175 l 
AT4G22217_88_residues_endo._reticulum m 217 l 
AT5G43525_91_residues_endo._reticulum m 525 l 
AT5G44565_74_residues_endo._reticulum m 565 l 
AT4G29658_128_residues_endo._reticulum m 658 l 
AT4G12530_118_residues_endo._reticulum m 530 l 
AT4G30067_79_residues_endo._reticulum m 067 l 
AT4G10595_90_residues_endo._reticulum m 595 l 
AT5G43518_91_residues_endo._reticulum m 518 l 
AT1G45221_116_residues_endo._reticulum m 221 l 
AT1G31772_101_residues_endo._reticulum m 772 l 
AT5G12990_81_residues_endo._reticulum m 990 l 
AT2G05540_136_residues_endo._reticulum m 540 l 
AT1G61688_106_residues_endo._reticulum m 688 l 
AT2G36695_118_residues_endo._reticulum m 695 l 
AT2G36255_80_residues_endo._reticulum m 255 l 
AT5G51105_124_residues_endo._reticulum m 105 l 
AT5G65870_78_residues_endo._reticulum m 870 l 
AT3G23715_96_residues_endo._reticulum m 715 l 
AT1G04645_129_residues_endo._reticulum m 645 l 
AT1G57760_116_residues_endo._reticulum m 760 l 
AT3G26860_123_residues_endo._reticulum m 860 l 
AT4G11653_91_residues_endo._reticulum m 653 l 
AT4G22460_134_residues_endo._reticulum m 460 l 
AT2G16594_103_residues_endo._reticulum m 594 l 
AT3G55790_104_residues_endo._reticulum m 790 l 
AT5G44495_120_residues_endo._reticulum m 495 l 
AT1G12100_133_residues_endo._reticulum m 100 l 
AT1G76955_79_residues_endo._reticulum m 955 l 
AT2G15010_136_residues_endo._reticulum m 010 l 
AT1G31580_96_residues_endo._reticulum m 580 l 
AT4G25433_111_residues_endo._reticulum m 433 l 
AT4G30650_74_residues_endo._reticulum m 650 l 
AT4G09545_123_residues_endo._reticulum m 545 l 
AT5G48175_116_residues_endo._reticulum m 175 l 
AT2G23142_148_residues_endo._reticulum m 142 l 
AT1G61070_77_residues_endo._reticulum m 070 l 
AT5G54215_84_residues_endo._reticulum m 215 l 
AT4G33465_99_residues_endo._reticulum m 465 l 
AT5G40620_131_residues_endo._reticulum m 620 l 
AT1G68765_78_residues_endo._reticulum m 765 l 
AT5G43401_90_residues_endo._reticulum m 401 l 
AT1G06137_69_residues_endo._reticulum m 137 l 
AT2G15340_120_residues_endo._reticulum m 340 l 
AT5G67070_130_residues_endo._reticulum m 070 l 
AT4G21620_132_residues_endo._reticulum m 620 l 
AT1G60660_122_residues_endo._reticulum m 660 l 
AT1G72645_86_residues_endo._reticulum m 645 l 
AT3G45243_117_residues_endo._reticulum m 243 l 
AT2G28410_116_residues_endo._reticulum m 410 l 
AT1G63055_110_residues_endo._reticulum m 055 l 
AT1G55010_81_residues_endo._reticulum m 010 l 
AT5G45875_94_residues_endo._reticulum m 875 l 
AT1G76954_71_residues_endo._reticulum m 954 l 
AT2G25685_99_residues_endo._reticulum m 685 l 
AT1G31835_77_residues_endo._reticulum m 835 l 
AT3G10460_133_residues_endo._reticulum m 460 l 
AT1G65481_88_residues_endo._reticulum m 481 l 
AT4G30670_103_residues_endo._reticulum m 670 l 
AT5G59330_88_residues_endo._reticulum m 330 l 
AT4G29273_78_residues_endo._reticulum m 273 l 
AT1G63245_81_residues_endo._reticulum m 245 l 
AT4G32090_125_residues_endo._reticulum m 090 l 
AT4G32717_90_residues_endo._reticulum m 717 l 
AT5G36450_119_residues_endo._reticulum m 450 l 
AT2G19040_73_residues_endo._reticulum m 040 l 
AT1G24147_128_residues_endo._reticulum m 147 l 
AT2G32885_73_residues_endo._reticulum m 885 l 
AT3G12180_147_residues_endo._reticulum m 180 l 
AT1G11925_141_residues_endo._reticulum m 925 l 
AT3G24890_125_residues_endo._reticulum m 890 l 
AT3G60990_103_residues_endo._reticulum m 990 l 
AT2G01150_148_residues_endo._reticulum m 150 l 
AT2G23440_83_residues_endo._reticulum m 440 l 
AT5G14105_77_residues_endo._reticulum m 105 l 
AT3G27680_135_residues_endo._reticulum m 680 l 
AT1G54775_77_residues_endo._reticulum m 775 l 
AT4G16500_118_residues_endo._reticulum m 500 l 
AT4G24973_135_residues_endo._reticulum m 973 l 
AT5G20165_92_residues_endo._reticulum m 165 l 
AT5G42567_116_residues_endo._reticulum m 567 l 
AT1G53282_81_residues_endo._reticulum m 282 l 
AT5G20650_147_residues_endo._reticulum m 650 l 
AT1G11765_138_residues_endo._reticulum m 765 l 
AT3G25655_87_residues_endo._reticulum m 655 l 
AT4G29735_99_residues_endo._reticulum m 735 l 
AT5G44265_127_residues_endo._reticulum m 265 l 
AT1G36980_136_residues_endo._reticulum m 980 l 
AT2G21750_126_residues_endo._reticulum m 750 l 
AT4G30450_108_residues_endo._reticulum m 450 l 
AT4G08485_87_residues_endo._reticulum m 485 l 
AT5G60630_140_residues_endo._reticulum m 630 l 
AT4G01915_107_residues_endo._reticulum m 915 l 
AT2G41280_108_residues_endo._reticulum m 280 l 
AT1G49310_83_residues_endo._reticulum m 310 l 
AT2G06090_136_residues_endo._reticulum m 090 l 
AT5G48945_92_residues_endo._reticulum m 945 l 
AT2G03955_78_residues_endo._reticulum m 955 l 
AT3G04545_82_residues_endo._reticulum m 545 l 
AT5G35698_78_residues_endo._reticulum m 698 l 
AT1G34850_88_residues_endo._reticulum m 850 l 
AT1G75830_81_residues_endo._reticulum m 830 l 
AT1G21928_101_residues_endo._reticulum m 928 l 
AT3G17780_130_residues_endo._reticulum m 780 l 
AT3G21352_75_residues_endo._reticulum m 352 l 
AT5G55450_105_residues_endo._reticulum m 450 l 
AT5G63225_111_residues_endo._reticulum m 225 l 
AT1G23147_91_residues_endo._reticulum m 147 l 
AT1G72600_136_residues_endo._reticulum m 600 l 
AT5G53600_112_residues_endo._reticulum m 600 l 
AT3G13898_108_residues_endo._reticulum m 898 l 
AT4G29033_82_residues_endo._reticulum m 033 l 
AT4G22640_117_residues_endo._reticulum m 640 l 
AT1G56415_95_residues_endo._reticulum m 415 l 
AT1G53285_70_residues_endo._reticulum m 285 l 
AT3G44140_72_residues_endo._reticulum m 140 l 
AT3G24513_86_residues_endo._reticulum m 513 l 
AT4G11485_103_residues_endo._reticulum m 485 l 
AT5G50345_89_residues_endo._reticulum m 345 l 
AT1G12845_120_residues_endo._reticulum m 845 l 
AT2G24625_89_residues_endo._reticulum m 625 l 
AT1G50740_120_residues_endo._reticulum m 740 l 
AT1G13590_88_residues_endo._reticulum m 590 l 
AT1G65295_116_residues_endo._reticulum m 295 l 
AT4G17713_100_residues_endo._reticulum m 713 l 
AT5G22555_96_residues_endo._reticulum m 555 l 
AT5G50660_68_residues_endo._reticulum m 660 l 
AT2G19893_75_residues_endo._reticulum m 893 l 
AT5G26673_101_residues_endo._reticulum m 673 l 
AT5G36280_76_residues_endo._reticulum m 280 l 
AT5G04030_77_residues_endo._reticulum m 030 l 
AT2G20870_141_residues_endo._reticulum m 870 l 
AT2G15535_82_residues_endo._reticulum m 535 l 
AT5G48280_146_residues_endo._reticulum m 280 l 
AT3G63360_86_residues_endo._reticulum m 360 l 
AT1G30974_80_residues_endo._reticulum m 974 l 
AT4G22520_119_residues_endo._reticulum m 520 l 
AT4G29280_78_residues_endo._reticulum m 280 l 
AT2G31083_82_residues_endo._reticulum m 083 l 
AT2G22807_94_residues_endo._reticulum m 807 l 
AT2G29995_72_residues_endo._reticulum m 995 l 
AT3G27410_133_residues_endo._reticulum m 410 l 
AT2G22470_132_residues_endo._reticulum m 470 l 
AT3G24060_148_residues_endo._reticulum m 060 l 
AT5G37474_81_residues_endo._reticulum m 474 l 
AT1G34810_93_residues_endo._reticulum m 810 l 
AT4G30074_127_residues_endo._reticulum m 074 l 
AT5G36380_119_residues_endo._reticulum m 380 l 
AT5G36410_119_residues_endo._reticulum m 410 l 
AT3G08610_66_residues_endo._reticulum m 610 l 
AT3G60760_123_residues_endo._reticulum m 760 l 
AT3G45160_92_residues_endo._reticulum m 160 l 
AT2G25510_104_residues_endo._reticulum m 510 l 
AT5G39645_62_residues_endo._reticulum m 645 l 
AT5G38330_123_residues_endo._reticulum m 330 l 
AT1G34805_93_residues_endo._reticulum m 805 l 
AT5G38180_96_residues_endo._reticulum m 180 l 
AT5G15802_100_residues_endo._reticulum m 802 l 
AT2G14282_98_residues_endo._reticulum m 282 l 
AT3G52420_65_residues_endo._reticulum m 420 l 
AT5G11740_62_residues_endo._reticulum m 740 l 
AT1G05065_84_residues_endo._reticulum m 065 l 
AT1G49005_100_residues_endo._reticulum m 005 l 
AT5G36420_119_residues_endo._reticulum m 420 l 
AT5G52160_97_residues_endo._reticulum m 160 l 
AT3G04945_77_residues_endo._reticulum m 945 l 
AT2G42930_135_residues_endo._reticulum m 930 l 
AT5G56990_136_residues_endo._reticulum m 990 l 
AT1G60815_82_residues_endo._reticulum m 815 l 
AT3G22570_117_residues_endo._reticulum m 570 l 
AT5G36430_119_residues_endo._reticulum m 430 l 
AT5G04347_131_residues_endo._reticulum m 347 l 
AT3G56610_129_residues_endo._reticulum m 610 l 
AT3G10195_82_residues_endo._reticulum m 195 l 
AT4G22105_88_residues_endo._reticulum m 105 l 
AT2G29790_81_residues_endo._reticulum m 790 l 
AT5G40960_69_residues_endo._reticulum m 960 l 
AT2G37870_116_residues_endo._reticulum m 870 l 
ATMG01250_123_residues_endo._reticulum m 250 l 
AT5G34885_116_residues_endo._reticulum m 885 l 
AT1G28270_111_residues_endo._reticulum m 270 l 
AT3G20850_135_residues_endo._reticulum m 850 l 
AT3G24508_84_residues_endo._reticulum m 508 l 
AT5G50560_68_residues_endo._reticulum m 560 l 
AT5G36738_119_residues_endo._reticulum m 738 l 
AT3G48231_81_residues_endo._reticulum m 231 l 
AT5G52965_121_residues_endo._reticulum m 965 l 
AT5G44973_103_residues_endo._reticulum m 973 l 
AT4G00005_119_residues_endo._reticulum m 005 l 
AT2G19020_74_residues_endo._reticulum m 020 l 
AT1G74670_102_residues_endo._reticulum m 670 l 
AT5G53250_64_residues_endo._reticulum m 250 l 
AT1G62820_149_residues_endo._reticulum m 820 l 
AT1G35230_134_residues_endo._reticulum m 230 l 
AT2G21180_132_residues_endo._reticulum m 180 l 
AT3G45245_117_residues_endo._reticulum m 245 l 
AT1G48190_128_residues_endo._reticulum m 190 l 
AT1G48750_95_residues_endo._reticulum m 750 l 
AT4G03566_151_residues_endo._reticulum m 566 l 
AT3G27503_99_residues_endo._reticulum m 503 l 
AT5G63085_82_residues_endo._reticulum m 085 l 
AT1G51250_140_residues_endo._reticulum m 250 l 
AT5G08760_81_residues_endo._reticulum m 760 l 
ATMG01130_107_residues_endo._reticulum m 130 l 
AT3G01323_99_residues_endo._reticulum m 323 l 
AT4G24030_129_residues_endo._reticulum m 030 l 
AT1G47280_81_residues_endo._reticulum m 280 l 
AT2G15050_124_residues_endo._reticulum m 050 l 
AT4G22490_121_residues_endo._reticulum m 490 l 
AT2G21185_94_residues_endo._reticulum m 185 l 
